city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,23,69,11,18
3,43,45,51,11
4,39,35,32,32
5,-66,33,48,5
6,34,-63,16,36
7,25,16,63,14
8,65,-2,41,1
9,35,-21,59,33
10,70,-20,67,11
11,15,46,5,7
12,-69,-39,53,9
13,59,44,47,28
14,39,58,61,5
15,11,5,71,2
16,42,-43,17,14
17,1,-34,45,19
18,-67,-31,50,36
19,58,34,53,28
20,68,-38,11,4
21,-15,-67,22,32
22,14,-41,63,25
23,-24,69,65,19
24,53,0,40,3
25,66,51,59,7
26,61,14,10,10
27,60,13,50,1
28,22,11,46,3
29,47,22,7,30
30,-16,33,56,7
31,66,32,11,33
32,-14,-46,51,15
33,34,-66,25,15
34,24,-57,23,27
35,38,-35,65,34
36,58,-53,59,27
37,-29,26,71,31
38,-70,-48,35,26
39,-8,53,61,5
40,-40,-11,32,20
41,-16,12,59,16
42,-29,21,5,17
43,35,8,22,10
44,58,56,4,27
45,-15,-40,37,25
46,-32,-41,2,21
47,-25,-44,44,2
48,-4,6,15,29
49,45,-4,45,7
50,52,21,48,3
51,19,24,10,6
52,64,22,36,18
53,37,69,42,5
54,58,50,59,5
55,-15,-42,14,18
56,-46,41,58,12
57,-57,-27,38,9
58,16,52,59,30
59,69,67,30,31
60,-35,3,54,34
61,-8,2,28,8
62,-13,4,13,22
63,68,-8,2,11
64,-42,39,34,34
65,-5,70,45,14
66,28,-10,45,10
67,12,-1,71,16
68,15,0,35,15
69,24,-51,31,26
70,-32,-54,68,8
71,38,-10,68,34
