city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,349,-171,1142,636
3,-328,288,444,159
4,-997,-175,1161,214
5,1266,542,377,434
6,-1151,-10,547,635
7,1187,1265,922,643
8,438,563,431,359
9,-1319,-1008,1300,432
10,-691,-329,971,336
11,512,-1312,1382,158
12,1198,-1265,302,177
13,648,812,193,597
14,1073,-171,86,86
15,-1088,638,1176,217
16,1345,677,580,549
17,12,66,333,445
18,-809,292,605,165
19,-1064,-610,639,610
20,-1308,494,82,356
21,-254,993,672,71
22,127,1268,765,665
23,312,-498,1307,16
24,692,610,354,52
25,-398,-194,683,251
26,143,521,467,206
27,-951,855,170,475
28,-934,237,302,659
29,788,520,1281,677
30,-616,-229,750,178
31,298,-356,1020,299
32,788,993,979,631
33,-724,-117,1126,248
34,1213,-1361,150,203
35,-390,-624,306,597
36,-552,-434,359,56
37,-628,1182,1262,605
38,-189,881,532,633
39,483,-734,1166,486
40,-1189,1374,991,362
41,-419,809,289,91
42,1269,-1281,1239,95
43,-509,-1389,1273,664
44,359,-62,944,491
45,915,1337,954,454
46,-1308,-626,905,493
47,435,699,53,587
48,307,588,1042,21
49,-1326,-311,22,430
50,-1220,428,492,263
51,-441,1159,750,133
52,426,-461,57,102
53,816,-616,943,117
54,1388,954,612,585
55,1026,1353,458,602
56,263,-276,299,336
57,1215,-1273,1377,77
58,911,970,845,530
59,1250,-1384,176,459
60,838,-1035,244,170
61,123,427,602,573
62,-2,-996,1145,100
63,1113,812,343,691
64,64,-1266,1217,117
65,1400,809,871,118
66,-501,-32,1123,228
67,422,384,425,227
68,221,-503,718,191
69,-103,-1353,672,494
70,950,-1034,1387,514
71,856,612,247,450
72,780,-1171,1313,267
73,508,182,550,8
74,700,-887,744,304
75,1279,-1238,705,2
76,-197,692,1213,484
77,742,140,1232,163
78,699,504,635,623
79,1127,83,1232,85
80,989,-1363,428,6
81,-33,1331,70,675
82,346,348,788,148
83,1390,-486,1296,617
84,498,641,968,388
85,1148,-1269,690,3
86,971,402,735,273
87,-1361,-1233,1068,526
88,-998,599,153,46
89,1240,306,1267,681
90,238,148,1177,658
91,-382,-1053,1202,689
92,266,-1049,46,373
93,-624,-55,1378,486
94,-786,479,691,421
95,768,-723,979,634
96,-12,688,365,268
97,714,306,529,563
98,-1318,-885,515,555
99,1368,859,41,36
100,1147,-271,1301,59
101,-170,1347,56,10
102,-581,-605,412,106
103,-141,-1134,1146,392
104,-407,-475,1007,328
105,1188,-1290,570,579
106,-637,-1128,492,6
107,-1263,-109,1193,542
108,-1268,1199,418,296
109,-648,-865,702,295
110,911,-224,976,542
111,-223,-473,1067,112
112,-1298,1174,792,39
113,-181,553,1235,44
114,413,-1334,633,627
115,-394,1194,259,251
116,-775,1065,1062,699
117,350,392,1245,479
118,582,950,1399,600
119,738,-986,238,556
120,-313,773,819,522
121,445,803,695,389
122,-1227,1293,937,165
123,608,-1111,1118,462
124,948,-498,317,392
125,658,487,1138,570
126,1238,-1389,746,472
127,-47,-1134,867,134
128,395,1181,945,619
129,-597,871,1293,162
130,783,-576,1046,345
131,-301,-37,901,162
132,169,959,1233,593
133,695,1245,298,348
134,-631,803,1311,47
135,-357,1350,411,613
136,-201,960,656,439
137,-180,-1369,1384,53
138,-164,298,405,508
139,-710,-426,245,640
140,382,753,785,225
141,109,1233,39,174
142,170,198,1129,391
143,-703,590,1249,62
144,-273,261,1142,567
145,936,-1176,1003,397
146,-1251,301,859,129
147,390,1119,1394,388
148,-353,-497,1053,267
149,1348,-626,27,218
150,-1348,-708,759,209
151,-1257,1229,1249,549
152,1311,1370,551,37
153,119,599,851,640
154,1270,-564,1025,35
155,-189,733,924,240
156,329,-496,1109,336
157,405,1177,757,565
158,303,-550,163,512
159,-1335,-1158,679,470
160,458,-962,739,576
161,1319,-50,330,336
162,657,-1008,565,259
163,1044,-271,118,318
164,628,-692,548,268
165,671,996,803,108
166,-1257,905,264,516
167,834,-823,538,239
168,982,-613,858,601
169,676,-273,582,50
170,558,-602,242,118
171,-724,-802,682,385
172,70,-1317,703,119
173,761,-547,73,389
174,1359,1351,230,678
175,606,-1217,219,244
176,1033,1327,469,348
177,1052,429,757,306
178,1373,1033,1186,335
179,-1302,137,927,337
180,-1329,-783,480,299
181,-1125,865,792,94
182,492,-906,1073,597
183,103,-537,1282,136
184,557,-99,1371,173
185,1165,1298,1137,219
186,-894,-1234,37,257
187,609,-1120,1125,163
188,906,-1253,687,558
189,-231,239,1113,330
190,1257,-668,215,668
191,-1257,415,1310,673
192,-1090,1152,198,106
193,-1292,172,1217,260
194,663,548,707,125
195,1369,-1208,962,229
196,-398,-68,577,430
197,-299,-52,1040,394
198,1136,485,598,282
199,-821,1327,194,325
200,-480,-930,313,201
201,-889,562,441,242
202,963,-155,1189,512
203,718,-1183,1009,360
204,-1115,493,150,159
205,360,-1108,760,156
206,1066,76,480,282
207,-971,7,130,535
208,-352,-623,211,451
209,269,1005,52,208
210,1326,-916,1349,669
211,-764,886,410,149
212,-1268,1358,371,24
213,1318,-522,362,8
214,146,-869,407,551
215,192,-629,669,34
216,1238,-871,81,482
217,-385,-576,459,547
218,-39,-63,1092,581
219,-355,1289,928,374
220,1211,395,504,33
221,-862,622,830,35
222,907,408,358,169
