city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-3,32,16,8
3,10,22,26,5
4,8,8,13,9
5,25,26,2,5
6,21,-26,5,7
7,-23,-26,27,9
8,15,-5,7,2
9,-19,25,5,2
10,-5,5,20,2
11,11,32,32,9
12,9,34,17,5
13,12,10,7,5
14,-14,9,4,17
15,-21,-3,32,16
16,-15,-3,27,2
17,25,-5,28,3
18,4,6,7,6
19,-32,9,13,15
20,34,-15,10,12
21,-30,20,33,15
22,-24,-26,8,1
23,19,11,31,16
24,27,13,25,1
25,-33,12,2,11
26,-11,-10,19,7
27,-1,-3,4,11
28,17,14,6,2
29,-19,-18,25,4
30,-16,-14,19,4
31,5,-8,14,3
32,-26,2,10,7
33,-33,-5,29,11
34,33,-22,6,17
