city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-247,-828,121,292
3,-138,270,497,257
4,-468,59,813,76
5,716,-486,247,72
6,-261,270,264,352
7,592,772,290,301
8,-635,-373,660,53
9,-704,-755,112,360
10,-571,-241,834,282
11,-433,-426,485,61
12,-530,58,150,132
13,-517,133,438,67
14,-246,676,820,165
15,577,-153,320,42
16,574,98,340,45
17,748,-840,778,86
18,714,-376,44,25
19,77,4,620,215
20,432,160,478,383
21,125,-477,757,330
22,-822,-111,6,344
23,-300,-45,760,10
24,-743,626,703,147
25,777,-416,555,161
26,-259,-171,95,327
27,-203,492,491,416
28,620,378,517,210
29,-262,770,129,382
30,-800,-401,786,111
31,-44,-665,229,315
32,510,614,721,285
33,118,-648,784,141
34,-498,-98,698,310
35,-547,123,712,421
36,64,-44,758,204
37,-328,-608,408,256
38,430,-189,786,40
39,394,-307,286,9
40,767,-336,55,51
41,-415,602,497,421
42,-726,-349,764,29
43,505,772,546,8
44,-2,109,222,251
45,-414,-747,770,202
46,559,835,540,185
47,-387,162,309,13
48,253,808,121,259
49,337,-609,499,249
50,-176,621,238,37
51,168,-255,276,261
52,-631,246,215,421
53,90,413,127,85
54,30,-102,350,31
55,737,493,329,177
56,411,-69,231,33
57,829,346,64,47
58,628,568,24,257
59,648,-481,188,168
60,403,811,719,111
61,526,242,795,317
62,23,259,843,61
63,519,470,835,19
64,-16,-720,199,419
65,-321,437,531,389
66,514,-255,538,424
67,-774,195,375,64
68,358,-752,779,354
69,849,-254,631,11
70,37,-764,150,39
71,-680,-759,404,243
72,711,-838,46,93
73,-401,667,233,322
74,191,464,230,394
75,496,826,841,301
76,628,-174,803,207
77,-117,40,343,152
78,99,-732,525,144
79,-777,0,250,203
80,696,-599,628,213
81,707,-687,23,364
82,465,-841,767,60
83,355,185,230,229
84,705,-654,537,323
85,-88,-424,123,63
86,-803,697,832,159
87,-543,636,665,211
88,-422,210,71,338
89,564,-723,355,168
90,-289,-543,355,330
91,-807,402,370,125
92,657,233,276,320
93,573,-158,546,22
94,-191,-238,505,361
95,-3,727,434,49
96,-458,629,760,405
97,-58,-572,67,145
98,-290,-760,110,110
99,361,753,407,45
100,60,77,634,379
101,-151,-26,18,114
102,-432,753,15,300
103,202,319,369,281
104,-375,-620,307,224
105,-537,-812,696,222
106,-134,-296,81,411
107,-173,469,199,48
108,190,-669,180,313
109,539,-170,691,263
110,-249,-545,162,75
111,16,719,153,16
112,-786,442,839,375
113,556,287,568,146
114,-393,509,28,380
115,404,-242,835,343
116,-250,732,469,250
117,-169,766,151,353
118,-525,304,222,154
119,850,21,749,255
120,-464,744,128,267
121,-209,613,29,134
122,-151,129,834,14
123,-770,555,31,301
124,-316,260,378,26
125,203,-620,30,227
126,-57,538,786,256
127,219,625,408,28
128,-729,793,527,238
129,797,845,19,422
130,638,665,823,202
131,410,596,134,320
132,-661,-173,467,122
133,106,-398,693,41
134,447,49,209,197
135,-64,-129,369,62
136,-788,83,160,329
137,284,290,323,104
138,739,534,67,36
139,-195,-134,528,194
140,-753,-300,756,283
141,-328,-646,775,149
142,150,554,232,112
143,-605,-170,828,199
144,408,417,335,50
145,-171,-178,465,206
146,8,-271,744,103
147,-20,-833,126,308
148,435,-643,298,142
149,-359,224,779,144
150,-490,67,307,136
151,-557,-27,800,94
152,291,-626,294,105
153,566,-268,739,236
154,821,710,601,74
155,813,223,763,18
156,563,-761,302,265
157,432,28,67,370
158,73,65,683,311
159,6,462,415,140
160,-345,485,154,424
161,-648,-182,221,162
162,-617,-101,306,270
163,-538,-376,850,10
164,16,-296,203,24
165,-798,767,730,381
166,-643,640,519,4
167,255,588,418,242
168,107,-583,207,180
169,87,425,175,43
170,-458,-569,272,357
171,-675,-323,467,41
172,595,775,186,402
173,-460,-132,812,343
174,-27,367,305,336
175,-573,-366,584,152
176,138,-637,697,238
177,-742,748,420,178
178,-780,-489,34,194
179,37,57,446,249
180,-786,339,836,279
181,-813,-518,356,43
182,479,438,629,229
183,-472,-849,332,380
184,568,255,135,102
185,-337,786,502,194
186,763,44,353,183
187,-188,132,586,102
188,-297,-648,743,181
189,131,-272,309,269
190,61,85,458,390
191,-704,321,344,324
192,124,252,189,193
193,-382,432,36,84
194,121,298,342,412
195,546,-712,109,60
196,366,437,168,185
197,774,-495,29,63
198,681,-28,97,91
199,-361,37,779,351
200,-241,-677,676,404
201,-786,-709,661,396
202,-298,-317,426,208
203,-385,428,387,211
204,715,-426,273,424
205,829,575,509,377
206,-611,-713,415,316
207,-775,-768,242,397
