city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,294,290,23,139
3,-234,338,196,86
4,-6,92,306,125
5,106,174,302,185
6,58,65,139,110
7,-34,208,14,138
8,-188,-159,108,168
9,-195,-198,134,156
10,135,349,390,181
11,332,-206,47,107
12,141,-380,131,34
13,-293,-33,64,20
14,-298,-236,77,15
15,186,-80,239,24
16,-342,-19,229,38
17,-301,285,168,89
18,275,20,173,193
19,347,164,249,158
20,-72,-282,6,156
21,-199,224,119,90
22,82,72,72,26
23,-135,398,74,60
24,-144,211,78,10
25,-130,131,44,101
26,-120,123,273,114
27,118,177,124,129
28,-154,-156,386,67
29,-169,-276,304,26
30,-328,179,155,88
31,-375,-15,206,63
32,329,-195,145,54
33,-42,382,9,102
34,85,19,257,44
35,135,-82,187,3
36,223,201,180,38
37,-129,-102,63,12
38,139,396,272,82
39,116,-108,183,166
40,-180,-196,183,92
41,-35,258,373,148
42,-325,-158,378,174
43,324,21,13,83
44,-204,-221,310,182
45,12,-310,240,14
46,298,-207,168,100
47,30,345,30,19
48,-99,139,151,131
49,365,336,252,21
50,392,235,140,40
51,267,-288,305,30
52,-161,-388,311,25
53,-14,-101,19,198
54,280,-245,221,109
55,342,132,118,78
56,132,-399,281,75
57,-241,13,164,110
58,-127,-148,110,156
59,-79,-70,336,8
60,-192,-314,281,24
61,-68,342,193,130
62,226,347,150,157
63,-48,343,76,58
64,-244,118,104,29
65,230,235,342,112
66,-321,-103,93,64
67,-285,-111,386,75
68,-293,-219,277,114
69,-158,370,354,73
70,-109,-265,307,146
71,221,282,45,147
72,229,205,384,142
73,-338,80,288,57
74,-140,-98,123,73
75,-183,-7,305,197
76,127,-326,66,102
77,-175,-250,164,38
78,25,-205,385,136
79,181,-238,26,99
80,169,-344,140,13
81,207,105,34,70
82,102,-270,63,153
83,63,11,257,39
84,53,-301,123,25
85,139,124,12,172
86,-373,20,122,66
87,197,281,16,31
88,115,52,1,112
89,149,316,273,122
90,-165,-96,109,133
91,-330,-102,347,156
92,46,117,103,23
93,272,-59,283,42
94,-225,-39,180,100
95,113,-25,152,33
96,-277,-182,46,76
97,-304,11,278,12
98,66,392,165,198
99,-144,-226,271,106
100,-192,185,389,34
101,365,224,73,29
102,-149,-86,368,140
103,290,292,255,124
104,292,-107,196,17
105,192,316,191,37
106,381,-28,16,134
107,-180,245,94,141
108,-17,304,105,197
109,-332,-207,46,171
110,-343,-144,23,54
111,-143,165,297,159
112,290,-309,246,45
113,-56,-100,392,24
114,263,86,117,162
115,324,35,65,71
116,-205,82,112,85
117,204,346,84,3
