city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-24,-17,22,18
3,-33,-5,51,1
4,53,-7,28,13
5,44,22,21,23
6,47,37,15,11
7,40,51,11,11
8,-11,-31,7,5
9,10,9,53,16
10,-53,13,31,6
11,24,23,24,21
12,17,2,46,20
13,31,23,12,16
14,-1,-40,26,6
15,1,44,30,4
16,45,45,4,7
17,-50,-30,3,6
18,-10,-52,20,18
19,47,-31,5,21
20,-5,-18,48,18
21,34,5,8,19
22,-24,-28,28,22
23,0,-43,40,23
24,-13,51,47,22
25,-47,-52,49,14
26,26,-3,35,4
27,-23,-4,7,7
28,7,40,4,1
29,-2,-40,8,15
30,-8,53,6,24
31,34,-21,29,6
32,-35,-53,51,9
33,33,44,4,2
34,-25,-12,47,23
35,-23,32,44,22
36,12,-52,39,16
37,-1,-46,48,19
38,-34,-38,27,9
39,17,-7,4,15
40,-43,2,15,18
41,3,-37,30,10
42,44,28,39,4
43,-45,-45,32,12
44,-16,43,44,20
45,-11,-2,38,15
46,-21,-21,30,3
47,42,8,16,20
48,48,16,1,25
49,48,18,13,5
50,-48,-52,30,2
51,31,-33,7,24
52,2,-37,30,1
53,-17,43,42,22
