city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-91,9,80,14
3,-76,10,36,16
4,-56,-95,86,41
5,-22,15,109,51
6,-72,-4,95,31
7,63,52,62,45
8,117,-14,91,34
9,95,-28,110,21
10,-107,29,119,11
11,107,-50,3,9
12,44,120,97,16
13,76,91,20,15
14,-118,-8,83,26
15,0,-76,6,23
16,-116,76,42,46
17,104,-107,43,13
18,-82,90,35,2
19,-78,-65,115,3
20,41,-86,72,48
21,-83,107,30,13
22,-55,70,1,34
23,-63,-40,2,21
24,103,68,65,31
25,-116,35,69,9
26,-90,-37,5,34
27,90,77,101,8
28,-28,-113,101,43
29,88,81,109,25
30,21,-3,120,51
31,47,-118,120,13
32,48,-38,25,23
33,113,-120,38,60
34,115,-111,7,3
35,5,-4,40,59
36,-14,-6,53,27
37,59,71,98,31
38,-118,-4,103,25
39,52,118,14,3
40,-108,-37,100,28
41,-47,83,27,34
42,-61,62,8,60
43,-43,-1,117,19
44,-71,67,81,17
45,-38,-96,80,21
46,37,-70,85,44
47,47,-115,117,42
48,-9,6,63,13
49,20,-79,14,39
50,107,2,64,24
51,25,-25,116,32
52,112,29,120,22
53,-38,-15,79,14
54,71,-35,61,36
55,67,118,47,1
56,29,2,91,21
57,-59,101,105,35
58,-30,2,115,58
59,-112,-75,10,18
60,-18,-27,51,36
61,-67,30,14,46
62,88,10,41,22
63,-48,107,86,12
64,-95,69,90,52
65,0,88,59,22
66,45,-46,35,15
67,-10,-79,11,4
68,6,28,62,29
69,28,-16,95,44
70,-41,40,35,4
71,-120,76,46,59
72,88,25,91,3
73,-91,101,51,19
74,-98,90,28,11
75,-4,9,92,51
76,-119,110,58,49
77,54,85,40,1
78,-115,101,23,56
79,-97,-8,99,44
80,-72,13,38,18
81,111,-18,107,44
82,60,50,43,3
83,-13,-66,3,53
84,-76,74,35,60
85,-58,-106,71,2
86,-71,-113,22,17
87,15,-55,60,48
88,49,53,77,52
89,-67,93,69,2
90,18,-17,8,4
91,79,52,112,33
92,-119,-36,52,52
93,18,-52,97,10
94,120,76,87,28
95,-25,-103,75,37
96,19,53,55,18
97,-115,56,17,15
98,62,-43,95,48
99,-21,-70,43,39
100,-53,56,82,15
101,-75,-17,25,14
102,-54,-1,75,60
103,-27,-98,87,36
104,73,55,89,1
105,18,98,106,4
106,-112,-118,65,23
107,66,-7,8,18
108,-51,119,22,23
109,104,109,68,3
110,63,63,29,2
111,-97,84,37,30
112,85,-60,8,44
113,-32,20,42,56
114,24,55,82,31
115,91,-77,55,44
116,66,-91,74,22
117,-44,102,32,20
118,79,59,118,40
119,16,-67,88,39
120,-53,-52,6,43
