city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,43,21,54,33
3,53,-49,54,6
4,-19,-12,52,6
5,-55,51,17,2
6,25,-37,16,4
7,46,-26,9,6
8,-67,19,4,17
9,-17,-57,35,3
10,-20,35,26,28
11,-46,-21,8,22
12,3,-26,34,32
13,59,-45,8,33
14,-32,52,20,6
15,24,-45,53,3
16,8,-20,63,13
17,10,-63,4,20
18,28,-7,48,19
19,-34,-62,55,19
20,62,57,55,7
21,60,7,53,8
22,21,-7,56,1
23,31,23,1,14
24,55,44,41,34
25,31,-1,2,14
26,-17,33,45,32
27,67,40,30,2
28,-2,0,25,5
29,-51,44,40,33
30,47,-5,47,29
31,-20,26,64,22
32,3,-50,5,4
33,-35,-48,7,8
34,34,24,14,11
35,42,20,17,11
36,5,-2,25,10
37,-12,52,22,33
38,-14,-60,53,26
39,-62,67,41,17
40,41,-32,34,14
41,47,-47,40,27
42,16,-30,61,21
43,35,-52,62,7
44,-14,-62,6,15
45,29,14,31,16
46,22,-31,42,28
47,63,-1,65,7
48,38,-22,37,9
49,25,-31,23,8
50,-8,28,58,27
51,60,-21,20,8
52,38,38,15,24
53,0,47,47,32
54,37,61,59,5
55,-29,-15,67,18
56,48,1,20,20
57,61,24,56,27
58,-58,12,3,6
59,59,-20,10,6
60,5,-65,51,14
61,-45,24,35,24
62,-45,39,67,32
63,62,-4,30,12
64,54,15,30,13
65,20,-33,21,17
66,19,9,15,30
67,-24,28,19,8
