city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,15,48,95,17
3,81,-66,75,13
4,92,89,60,4
5,-84,95,4,30
6,22,21,6,42
7,-39,60,13,41
8,-81,-65,10,15
9,-73,39,84,25
10,-9,-50,55,49
11,72,7,88,48
12,87,-84,27,3
13,-88,86,78,21
14,-19,58,20,36
15,13,60,34,5
16,71,-4,35,42
17,-26,-58,89,1
18,43,7,87,7
19,21,68,52,9
20,-74,96,57,2
21,-78,15,46,9
22,-7,39,20,46
23,47,-77,64,15
24,-40,-9,52,49
25,85,58,34,29
26,89,60,51,48
27,-19,-36,48,7
28,47,11,81,6
29,2,-69,55,20
30,-97,72,45,41
31,11,-57,6,48
32,51,93,56,49
33,64,35,64,21
34,-66,31,11,13
35,-99,63,8,49
36,-48,89,89,21
37,-85,93,23,6
38,-49,87,78,15
39,71,67,14,26
40,-88,-17,74,36
41,-43,-1,96,12
42,-86,48,73,16
43,-18,94,11,31
44,-81,-82,84,40
45,-86,-85,81,13
46,-19,-22,21,38
47,11,52,81,9
48,-32,71,2,25
49,-88,40,54,2
50,95,91,65,8
51,43,-87,55,34
52,7,-95,22,30
53,-56,70,99,8
54,-26,-35,19,32
55,-11,44,12,34
56,-47,86,60,10
57,-91,23,59,14
58,93,54,57,13
59,-41,97,20,5
60,82,81,60,6
61,65,37,30,50
62,44,-51,29,34
63,-74,91,45,43
64,6,46,62,50
65,57,-89,77,3
66,92,-43,69,24
67,4,30,78,2
68,-63,-78,48,37
69,-77,-99,65,6
70,-67,-60,11,14
71,19,-71,11,35
72,-33,-62,26,7
73,42,-72,94,25
74,2,-11,92,35
75,-35,-63,90,32
76,85,49,13,18
77,77,-61,42,3
78,82,91,89,4
79,-67,-19,27,4
80,-51,-19,64,28
81,-81,61,17,26
82,-45,-41,7,37
83,-5,94,81,30
84,35,-44,92,9
85,-43,53,59,17
86,-84,-96,30,42
87,20,39,45,9
88,26,99,76,34
89,-91,-88,20,19
90,50,87,92,46
91,-60,75,77,18
92,-97,80,73,17
93,38,-90,59,10
94,96,-33,52,46
95,-80,81,7,26
96,-45,7,16,47
97,-46,97,62,47
98,49,39,98,5
99,-61,37,58,17
