city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,97,-79,52,11
3,43,79,4,48
4,-45,34,99,34
5,-67,80,36,11
6,36,-84,50,28
7,-57,13,91,32
8,-31,-60,99,38
9,94,65,67,32
10,70,72,55,20
11,104,-59,98,32
12,99,-73,50,25
13,10,-3,40,51
14,1,17,8,46
15,67,-25,48,8
16,-98,-45,42,11
17,3,-68,23,50
18,-59,-28,14,44
19,-68,-92,41,48
20,75,-39,78,15
21,33,41,6,49
22,77,-81,9,19
23,-42,-2,72,47
24,20,22,21,30
25,-87,6,89,7
26,41,-26,17,43
27,-89,23,10,24
28,45,-21,59,35
29,73,-72,34,14
30,-73,91,98,51
31,-102,-94,13,14
32,30,12,65,33
33,-18,-47,88,8
34,-91,32,90,30
35,44,27,37,3
36,-21,2,89,42
37,39,-104,1,8
38,85,-50,85,47
39,-104,-32,72,36
40,-61,90,52,5
41,-57,76,51,51
42,92,-27,23,15
43,-85,62,76,6
44,-34,-104,45,51
45,16,22,49,36
46,-50,-13,54,17
47,-58,-84,77,20
48,10,82,104,20
49,100,72,99,41
50,18,-52,64,23
51,10,-7,78,36
52,-38,2,95,14
53,32,-91,96,14
54,-40,61,44,35
55,52,-105,59,24
56,-21,87,6,26
57,30,-9,84,40
58,90,41,104,52
59,-6,18,95,2
60,-42,9,34,41
61,-63,-104,6,17
62,-49,-85,29,27
63,-96,98,76,36
64,14,-70,26,18
65,-88,-36,59,3
66,-52,-76,101,18
67,-61,62,70,42
68,35,70,40,5
69,80,82,42,9
70,-69,8,49,42
71,-47,58,83,33
72,12,39,8,36
73,41,-44,82,38
74,77,94,72,31
75,102,6,51,47
76,-70,65,75,1
77,56,-96,9,33
78,105,-68,9,10
79,-90,-57,33,35
80,24,32,101,38
81,-53,101,77,26
82,-98,80,90,40
83,-100,55,81,29
84,-87,91,50,5
85,-45,100,97,31
86,-103,20,20,23
87,88,-49,16,15
88,15,46,59,38
89,-29,45,105,27
90,-50,-84,30,19
91,73,10,23,21
92,-36,-84,96,40
93,95,102,67,8
94,-63,-77,102,45
95,36,-2,23,38
96,49,105,36,13
97,-19,84,87,4
98,49,64,100,7
99,82,-77,31,24
100,-13,-77,100,2
101,62,64,34,50
102,-76,-21,32,22
103,-99,86,24,30
104,5,-75,10,21
105,27,-81,100,17
