city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-30,175,78,24
3,197,83,92,3
4,126,-105,155,93
5,131,-83,45,67
6,172,-54,140,57
7,-131,-7,174,98
8,-74,172,103,30
9,-145,41,110,29
10,37,13,65,67
11,-28,66,40,72
12,-162,-191,120,24
13,-92,85,146,21
14,-123,-44,32,86
15,170,188,44,79
16,157,-74,189,73
17,-125,173,175,97
18,75,-170,157,52
19,-2,118,142,54
20,55,162,76,17
21,-139,53,1,5
22,-80,-44,150,91
23,-145,-7,67,74
24,-1,154,181,88
25,-70,3,52,75
26,-13,178,106,1
27,-3,-94,115,93
28,-200,161,36,26
29,107,50,40,81
30,88,-44,28,63
31,-150,81,57,18
32,-129,-109,57,2
33,56,-99,27,21
34,159,-112,7,67
35,184,178,21,30
36,61,177,146,35
37,140,192,19,72
38,187,-149,167,88
39,39,-102,77,5
40,-104,-84,194,75
41,8,113,118,1
42,48,-178,39,67
43,71,-144,81,98
44,157,108,60,28
45,-167,124,67,43
46,84,28,73,88
47,23,82,81,18
48,32,71,31,85
49,31,67,178,9
50,-82,-32,112,53
51,-164,-176,141,43
52,121,-61,153,81
53,-150,197,134,15
54,-193,-39,86,93
55,141,190,54,92
56,134,-125,89,26
57,-11,24,90,35
58,-123,-182,1,17
59,158,-33,21,82
60,-144,-110,103,77
61,195,47,183,77
62,-10,25,49,33
63,181,-104,74,83
64,43,160,197,5
65,89,-58,3,92
66,184,-175,115,31
67,181,-68,79,84
68,-4,36,180,34
69,37,97,164,90
70,-159,-121,75,19
71,-107,-165,198,30
72,91,68,122,56
73,86,47,75,14
74,-185,-20,153,79
75,17,11,26,57
76,65,-31,59,39
77,111,-28,140,15
78,-138,-71,123,55
79,195,125,94,7
80,91,-4,194,89
81,-116,-190,70,64
82,-40,148,75,35
83,-180,-136,194,57
84,94,121,38,87
85,-67,-107,51,39
86,74,-173,63,87
87,182,81,75,58
88,-167,43,194,67
89,-53,-182,19,87
90,31,-1,70,36
91,92,69,27,68
92,-121,74,69,26
93,68,-68,143,46
94,-95,-36,195,10
95,137,-102,124,41
96,154,200,39,51
97,-162,9,93,65
98,112,-86,78,98
99,-161,169,29,69
100,137,-125,141,20
101,-87,154,178,75
102,-4,-181,161,62
103,-183,-61,176,81
104,21,19,32,98
105,82,-160,144,10
106,-87,24,171,99
107,139,-191,40,13
108,172,-6,113,78
109,-23,101,3,97
110,-106,101,32,15
111,-10,25,111,20
112,-58,-181,33,92
113,-101,-171,139,57
114,110,-152,11,64
115,170,96,101,51
116,-77,-49,113,3
117,146,191,22,35
118,-30,-61,111,81
119,-134,-96,51,38
120,-159,25,57,9
121,183,-80,103,62
122,-134,45,66,82
123,-24,-7,121,73
124,66,-118,121,1
125,-105,-122,48,92
126,191,127,164,75
127,36,190,79,32
128,0,-197,179,62
129,-71,10,114,71
130,-21,-81,192,60
131,88,-160,81,58
132,74,-166,54,14
133,183,138,89,73
134,165,126,94,54
135,-49,141,55,94
136,-107,60,114,16
137,-168,168,163,11
138,117,-165,97,35
139,47,49,36,21
140,-86,-31,38,60
141,-186,110,188,80
142,-119,-69,152,64
143,-150,92,35,22
144,-147,-142,190,45
145,160,165,166,100
146,-139,40,185,54
147,88,-88,101,86
148,-153,169,45,27
149,3,-26,17,51
150,-109,25,199,16
151,78,47,25,65
152,-72,183,191,58
153,112,-57,169,11
154,-185,22,99,26
155,-28,144,46,29
156,115,-135,180,18
157,-134,15,32,36
158,-114,-44,64,82
159,4,-60,175,71
160,124,-155,126,49
161,187,183,33,43
162,137,-2,105,5
163,120,-131,173,47
164,197,-183,121,1
165,106,-139,194,16
166,-151,-167,75,11
167,-147,-118,62,30
168,7,-180,41,70
169,97,195,29,96
170,109,-163,111,7
171,197,18,144,48
172,-77,-113,119,32
173,101,130,31,55
174,133,121,83,24
175,23,130,120,12
176,-52,-101,39,12
177,-8,192,134,91
178,-109,-125,78,68
179,-95,23,84,36
180,97,41,97,67
181,32,-58,131,65
182,180,83,183,38
183,-77,190,3,74
184,109,137,7,85
185,16,100,180,29
186,162,37,53,48
187,-99,-139,95,15
188,149,101,76,23
189,54,100,101,96
190,177,123,63,91
191,-176,-4,18,83
192,4,-36,107,59
193,-56,-97,53,74
194,-116,13,191,50
195,78,-80,23,8
196,-148,34,125,10
197,-185,-59,135,24
198,12,111,50,79
199,164,-23,113,78
200,189,-115,143,85
