city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-54,14,37,14
3,-65,-100,65,25
4,69,-36,59,10
5,-45,-41,75,51
6,16,-89,25,34
7,-97,1,23,25
8,-49,-95,94,30
9,-86,37,38,44
10,-46,50,50,1
11,-62,-95,61,52
12,-66,-105,48,50
13,-70,-94,103,13
14,-56,-100,8,27
15,-81,16,76,18
16,-12,-39,8,43
17,-36,-7,50,22
18,-94,-17,21,3
19,1,-56,48,30
20,105,-41,8,35
21,-79,-13,3,49
22,-76,-34,86,14
23,24,11,69,15
24,-55,10,63,22
25,66,99,3,12
26,45,105,51,2
27,-56,103,76,31
28,-13,-76,42,43
29,-2,37,99,2
30,46,35,98,38
31,-79,-20,22,27
32,-36,23,81,29
33,59,-32,74,32
34,11,-52,105,41
35,19,-40,6,6
36,-45,-40,36,26
37,104,92,32,32
38,87,-24,70,1
39,55,18,80,42
40,95,21,31,23
41,-93,43,54,37
42,-24,99,63,39
43,-100,-26,22,2
44,-82,5,53,4
45,7,-1,58,19
46,67,38,49,17
47,-26,-104,94,40
48,-51,-42,12,42
49,-58,-29,28,40
50,-86,-79,75,41
51,16,13,43,30
52,12,14,105,30
53,-77,39,21,49
54,-101,-38,104,48
55,29,79,38,45
56,78,86,98,46
57,-1,-16,56,49
58,71,-49,57,23
59,-50,-7,73,51
60,-8,59,28,16
61,67,-14,14,33
62,92,98,7,41
63,-76,49,30,18
64,-8,54,76,48
65,92,74,100,16
66,82,-20,84,33
67,-22,-44,44,11
68,-9,-68,59,29
69,62,-86,104,34
70,-41,105,71,40
71,56,81,15,28
72,78,-82,95,21
73,-37,-19,82,11
74,98,87,23,21
75,-37,20,49,15
76,50,-63,1,20
77,-97,87,105,8
78,91,-13,95,42
79,-102,-50,72,51
80,-51,-62,94,2
81,-31,33,47,52
82,57,-73,20,14
83,13,91,67,22
84,47,9,77,23
85,-74,-31,94,9
86,59,35,19,36
87,-65,30,43,50
88,95,-51,83,20
89,43,13,95,21
90,55,17,65,9
91,-85,-37,42,36
92,-52,-40,40,7
93,79,-50,21,30
94,35,-104,4,28
95,36,-24,49,33
96,38,-23,99,43
97,75,-8,30,51
98,41,104,77,25
99,45,64,23,14
100,-47,96,78,15
101,-16,35,84,11
102,18,7,35,13
103,-36,51,76,4
104,-89,60,39,51
105,63,-80,63,14
