city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-127,28,98,33
3,-2,27,16,1
4,41,-126,128,26
5,68,-73,55,63
6,-59,74,124,35
7,-57,68,82,57
8,-19,-74,27,17
9,127,-40,79,30
10,-92,-77,116,15
11,-17,109,57,51
12,54,-4,26,16
13,-122,-50,27,52
14,-125,-13,69,5
15,23,110,25,32
16,-107,72,34,9
17,0,61,23,1
18,-119,-128,102,18
19,104,-44,67,7
20,37,-70,15,1
21,-127,-17,35,49
22,-29,-98,27,22
23,-76,-95,29,24
24,53,13,88,39
25,-86,97,19,32
26,-47,10,21,61
27,-129,72,96,51
28,-3,72,36,9
29,19,-124,36,7
30,-129,51,25,25
31,-93,-97,1,25
32,109,-7,50,43
33,64,-97,20,15
34,-110,42,68,25
35,38,6,129,64
36,-14,-70,44,22
37,123,63,108,9
38,10,-37,1,62
39,-118,-95,122,5
40,-104,87,72,9
41,-27,75,100,63
42,118,88,40,19
43,124,-69,128,27
44,82,120,29,27
45,-123,17,12,4
46,41,98,9,28
47,-91,-27,44,5
48,-2,-115,69,22
49,68,-90,1,36
50,38,89,63,65
51,0,6,72,8
52,18,-39,36,18
53,88,-25,13,29
54,-98,102,111,32
55,-71,28,93,39
56,105,35,63,9
57,-121,113,77,62
58,-102,32,6,8
59,29,102,110,44
60,-57,89,17,45
61,79,19,42,13
62,107,-40,71,32
63,-24,93,123,14
64,-45,-106,111,17
65,-32,-118,107,25
66,-55,55,87,25
67,38,-110,51,62
68,-50,110,9,61
69,-127,-66,127,44
70,98,17,44,58
71,-41,109,19,1
72,80,70,42,21
73,-118,-120,118,6
74,-17,85,58,65
75,-104,-120,90,46
76,-118,8,43,21
77,40,129,92,34
78,24,-31,2,53
79,-45,-51,65,25
80,-75,-43,77,65
81,-73,11,112,5
82,39,-116,13,56
83,-125,128,85,16
84,16,110,50,16
85,-85,113,24,9
86,77,-103,43,6
87,22,95,22,3
88,-7,-105,75,18
89,16,4,72,22
90,-75,8,61,11
91,119,45,71,59
92,40,-20,101,47
93,-65,79,61,48
94,38,-3,97,60
95,-70,-103,72,50
96,-62,-47,92,10
97,8,-11,81,5
98,90,129,76,21
99,123,123,73,10
100,-73,-108,31,47
101,-95,-122,6,61
102,99,-126,49,44
103,96,66,36,26
104,101,38,114,16
105,-93,-48,53,39
106,36,76,69,51
107,6,-4,130,22
108,32,42,110,44
109,70,-45,47,42
110,-105,-65,27,51
111,-120,111,100,45
112,-43,19,24,33
113,-58,-103,112,58
114,-44,116,70,5
115,-47,-17,43,7
116,-37,-29,105,16
117,-34,-57,113,16
118,10,113,16,7
119,51,75,46,47
120,-27,-108,58,22
121,45,-103,1,17
122,117,26,50,1
123,79,-68,51,33
124,122,60,82,39
125,23,-93,116,59
126,-88,4,52,20
127,-27,-99,53,38
128,67,-83,93,35
129,-96,37,121,58
130,41,63,77,43
