city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-124,161,144,77
3,-71,67,82,9
4,-163,43,171,79
5,-106,-98,63,79
6,118,74,100,59
7,122,45,171,15
8,-133,-13,12,2
9,81,81,24,36
10,-103,95,176,58
11,89,-91,167,28
12,-20,35,102,70
13,-60,-86,179,56
14,-7,41,9,35
15,-119,170,74,38
16,-139,65,50,52
17,119,-103,24,1
18,62,152,57,57
19,5,-56,71,10
20,156,122,152,43
21,138,-21,134,86
22,-99,70,142,46
23,-53,141,72,12
24,-9,134,81,47
25,-107,105,3,64
26,-157,-180,136,66
27,-87,-20,121,71
28,120,102,144,22
29,83,-20,41,3
30,29,123,104,14
31,-59,-104,85,54
32,-52,-57,149,71
33,-28,-57,25,29
34,-142,64,56,60
35,143,-46,18,90
36,-88,-46,11,75
37,36,-32,164,33
38,18,56,69,65
39,-142,60,168,3
40,-80,11,73,89
41,-176,171,177,1
42,160,63,42,42
43,49,-173,168,10
44,114,-171,93,80
45,37,4,172,38
46,-94,169,37,72
47,10,74,118,16
48,174,3,86,28
49,24,155,63,82
50,101,-130,28,31
51,164,-138,161,67
52,-57,154,3,1
53,-121,6,114,79
54,-97,-13,124,68
55,156,4,170,18
56,-43,-171,14,37
57,-76,0,90,48
58,146,99,124,20
59,41,-118,122,31
60,-57,-28,121,57
61,36,73,125,87
62,98,-76,150,44
63,-175,119,129,43
64,-27,131,141,37
65,-119,-89,88,59
66,-145,-51,49,36
67,-163,-43,110,47
68,56,-123,130,16
69,-138,108,5,87
70,-177,128,121,52
71,-151,166,117,15
72,5,126,15,30
73,72,17,86,7
74,-100,-178,37,62
75,98,-33,26,87
76,-134,-88,22,36
77,-14,-157,72,68
78,-126,66,12,23
79,39,117,116,30
80,-126,20,1,66
81,-39,155,32,88
82,-144,-180,85,7
83,-155,-173,127,62
84,-88,-66,25,38
85,137,26,69,33
86,-5,-143,143,44
87,164,35,72,38
88,57,30,104,18
89,57,38,94,4
90,128,-109,15,32
91,-27,-103,25,81
92,161,-30,149,42
93,-142,47,73,41
94,152,26,48,90
95,46,-46,144,58
96,-115,81,7,72
97,-119,130,104,4
98,-129,-172,115,15
99,24,150,151,78
100,-130,76,44,76
101,-24,-130,178,22
102,-7,112,94,20
103,-153,-115,77,23
104,148,-54,152,52
105,-129,180,115,74
106,51,148,30,17
107,-146,41,53,50
108,-129,128,65,81
109,119,-53,94,69
110,-179,-172,104,2
111,153,-78,169,34
112,-110,78,122,18
113,82,111,44,60
114,-26,-61,74,87
115,68,6,174,35
116,114,-37,12,34
117,-128,-100,86,62
118,46,-150,110,41
119,122,-134,95,70
120,135,-54,14,42
121,175,-75,101,30
122,-8,113,61,77
123,-137,167,121,78
124,159,29,86,31
125,-36,163,145,18
126,-56,118,25,50
127,159,-174,159,76
128,-29,51,104,48
129,66,-169,100,27
130,-93,-81,9,8
131,-95,-167,80,32
132,56,39,67,24
133,157,86,47,21
134,49,-108,149,38
135,-9,-164,16,58
136,142,-161,108,40
137,-63,-74,22,8
138,11,-24,72,46
139,31,101,69,52
140,38,-126,80,66
141,-43,49,157,21
142,-99,-100,126,79
143,74,106,115,50
144,0,51,113,46
145,-103,102,111,7
146,61,79,138,58
147,136,-141,175,55
148,95,-97,174,4
149,-133,66,176,69
150,-87,-44,95,44
151,1,122,145,54
152,-36,69,114,89
153,-142,34,63,62
154,24,80,145,52
155,-137,179,101,78
156,153,-15,46,9
157,180,-104,90,10
158,46,-66,145,72
159,-40,164,111,90
160,-69,-147,166,75
161,40,-37,169,32
162,-73,80,147,41
163,126,100,40,22
164,159,-37,86,60
165,97,8,130,89
166,-31,-66,91,42
167,59,141,12,11
168,-158,33,114,54
169,47,12,89,82
170,98,-81,103,57
171,-119,-115,140,46
172,105,177,116,83
173,86,69,93,36
174,-175,-41,77,30
175,-6,-82,169,30
176,-47,-152,134,88
177,-46,128,56,39
178,180,-124,103,64
179,146,-174,12,53
180,-11,8,49,44
