city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-229,359,886,508
3,1096,-241,789,576
4,564,-916,11,583
5,1100,808,1078,485
6,-186,138,1108,225
7,-331,-948,285,187
8,144,796,447,432
9,933,284,217,89
10,-853,669,1172,200
11,1015,682,409,171
12,-692,1156,213,287
13,1107,349,192,542
14,-559,-1045,54,291
15,261,-722,753,360
16,-135,357,990,592
17,-153,-269,1021,51
18,997,1023,197,183
19,-1128,-1033,826,421
20,661,44,1128,391
21,-255,-1132,463,123
22,178,-1065,145,17
23,746,-338,924,482
24,527,-248,806,167
25,-156,-56,975,468
26,-1179,486,411,594
27,-1110,-965,474,155
28,-833,-1071,480,156
29,1074,-58,36,135
30,-470,-1087,370,457
31,-666,-746,917,592
32,855,516,850,503
33,1017,-203,333,213
34,1097,382,1033,334
35,-1166,-490,696,376
36,829,-504,1158,480
37,-420,437,495,28
38,107,-1095,251,575
39,-629,941,55,309
40,-87,-923,54,93
41,575,416,52,492
42,-56,276,1005,363
43,655,-893,880,316
44,1078,1192,339,158
45,-215,-374,880,355
46,129,62,612,198
47,-552,-1163,1014,437
48,-278,285,326,311
49,358,528,874,430
50,603,-447,431,248
51,-1099,-1113,620,271
52,-813,-502,229,2
53,-923,-295,260,184
54,-1176,698,708,228
55,-963,512,135,348
56,573,506,736,21
57,1157,274,903,265
58,1156,-910,654,33
59,174,-267,619,199
60,490,501,627,486
61,-1126,-307,775,88
62,820,-998,885,587
63,-774,317,128,163
64,10,-1036,256,55
65,-463,733,1046,558
66,-880,724,916,285
67,-261,639,244,81
68,-224,-623,87,557
69,-659,608,1151,594
70,-1109,16,248,574
71,97,751,424,66
72,526,-21,372,27
73,-941,818,8,30
74,157,-420,163,476
75,-610,-86,113,515
76,-379,340,5,105
77,-727,-188,419,433
78,-534,-161,735,338
79,237,431,165,468
80,1094,-1138,1091,30
81,-1147,-738,896,579
82,-925,509,535,219
83,1100,-240,2,315
84,-157,-121,190,475
85,-1129,977,516,79
86,975,-414,114,9
87,-61,483,320,502
88,-501,354,417,361
89,548,-769,8,153
90,426,-726,77,39
91,-282,929,623,471
92,-1150,-902,426,269
93,841,-524,467,306
94,182,-1068,649,71
95,-576,1046,469,312
96,-1123,146,487,387
97,-652,-355,218,362
98,213,236,23,332
99,729,-393,929,277
100,54,217,733,179
101,1015,-995,401,62
102,503,346,433,594
103,-353,545,584,414
104,119,-498,1024,498
105,301,-336,593,136
106,-1198,111,539,404
107,-1008,-382,567,521
108,-308,-1188,953,515
109,516,1073,1111,395
110,-1073,86,371,332
111,-212,576,1001,499
112,214,846,873,428
113,-549,-260,905,259
114,995,1194,786,191
115,-55,902,969,459
116,21,-826,106,277
117,250,-1083,1185,170
118,-449,-431,245,206
119,320,501,708,294
120,630,1159,1134,178
121,1181,-963,608,345
122,-1042,291,392,32
123,503,97,1079,508
124,-980,560,1006,420
125,-192,861,106,398
126,1088,891,295,361
127,416,80,953,367
128,279,1006,181,250
129,1060,-660,502,324
130,775,-307,916,102
131,936,1059,724,486
132,-309,-182,727,422
133,46,-638,894,439
134,-419,758,832,577
135,-580,-1135,356,441
136,-929,350,320,194
137,-518,-1048,1165,375
138,-384,206,865,49
139,169,15,103,151
140,786,-642,1013,74
141,-461,-380,239,525
142,240,-308,765,140
143,-306,-886,1147,517
144,384,-347,600,441
145,-511,141,638,327
146,-229,-373,498,160
147,-346,77,729,41
148,826,-861,815,418
149,1165,1141,1074,365
150,-1022,259,765,212
151,-328,-660,938,18
152,84,-193,320,281
153,354,-659,272,297
154,-11,-1091,92,515
155,192,741,221,157
156,-763,1144,1134,530
157,615,-377,264,280
158,-729,-1103,230,217
159,-843,-13,868,447
160,-577,820,623,237
161,546,-439,658,78
162,520,519,52,55
163,-555,686,1011,462
164,-1,-983,1018,495
165,-954,1154,813,394
166,-372,774,356,553
167,835,513,1028,128
168,-569,-1106,876,408
169,72,-923,258,280
170,-509,314,479,229
171,-831,-511,230,344
172,-989,61,922,109
173,-376,-330,295,365
174,1200,948,1030,66
175,457,1051,751,457
176,-1134,-538,953,193
177,-296,-289,853,552
178,302,-478,784,531
179,-459,-95,206,405
180,-426,-213,358,44
181,835,239,1181,84
182,-269,115,314,310
183,1023,861,51,36
184,-94,347,422,105
185,-359,-680,749,186
186,-374,-1016,477,329
187,-694,-287,1073,26
188,750,-917,271,480
189,621,1164,286,490
190,-871,-893,414,558
191,1068,1074,834,180
192,-482,-693,881,485
193,757,1031,157,137
194,930,1071,1050,252
195,-743,-836,197,158
196,-491,363,112,108
197,234,141,755,240
198,-732,-697,919,403
199,-58,938,343,533
200,838,840,1187,96
201,33,-544,94,479
202,-280,1024,451,584
203,-135,708,323,224
204,184,-313,318,286
205,908,937,1107,276
206,-663,-373,31,297
207,724,-568,3,445
208,-877,-639,1172,249
209,-332,-1002,654,319
210,217,839,388,440
