city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-36,-31,66,24
3,-51,32,14,18
4,14,69,50,27
5,72,6,19,27
6,-12,25,56,28
7,-21,73,74,38
8,36,-74,39,29
9,-72,-10,9,29
10,-32,34,35,15
11,13,-71,71,1
12,-67,52,25,11
13,16,9,27,38
14,28,72,43,29
15,-20,32,2,34
16,-75,-38,39,13
17,-37,42,73,18
18,24,-7,14,23
19,69,-24,27,11
20,6,31,13,26
21,-21,-25,67,4
22,-50,-1,50,31
23,-40,-12,24,25
24,-11,49,48,19
25,-27,-11,1,34
26,18,72,18,21
27,6,54,40,19
28,-19,75,49,32
29,33,-33,31,6
30,69,8,42,14
31,57,-43,63,35
32,-31,11,9,35
33,-15,14,60,6
34,68,-22,16,33
35,7,-31,30,28
36,6,68,13,27
37,60,-74,10,32
38,-28,-32,70,10
39,41,54,34,26
40,-53,-20,46,6
41,-66,-6,69,8
42,74,-68,7,36
43,52,73,69,26
44,-9,13,70,30
45,-42,58,31,38
46,-51,50,72,26
47,35,-10,69,23
48,-34,-17,38,1
49,48,35,62,25
50,36,66,26,10
51,58,6,73,19
52,33,54,48,28
53,-44,39,5,35
54,66,-66,5,13
55,-56,-25,43,35
56,45,-33,18,18
57,41,-47,9,25
58,-57,41,29,35
59,34,-59,54,1
60,23,3,19,5
61,-34,75,35,5
62,17,-62,56,14
63,5,-57,51,3
64,-61,-49,40,3
65,19,-40,62,28
66,-6,-47,8,21
67,67,55,13,31
68,-20,7,11,24
69,-69,-47,67,30
70,-64,74,57,35
71,17,-47,54,11
72,65,65,61,20
73,48,51,9,31
74,-19,72,61,18
75,64,43,71,37
