city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-1352,1153,606,308
3,-1575,1242,1507,389
4,168,438,845,645
5,341,-655,1107,13
6,-1521,374,722,207
7,1325,1176,1165,598
8,106,-659,332,729
9,-321,56,1222,603
10,-1529,-958,1085,226
11,1284,-1532,1056,460
12,-455,1277,1596,659
13,-592,808,1392,16
14,403,930,975,555
15,-1018,-1523,114,735
16,-401,-1148,905,450
17,-1586,-537,1547,632
18,1395,1093,985,38
19,-1118,1312,1007,312
20,924,-1469,782,78
21,795,1369,1338,449
22,1428,83,955,261
23,700,-1406,616,233
24,1459,221,904,512
25,-724,1368,1240,648
26,719,-1294,804,147
27,-624,-533,722,526
28,240,1499,1513,220
29,-817,-118,954,567
30,690,918,1404,65
31,758,1091,660,239
32,1522,14,870,97
33,1140,-374,1257,561
34,-791,-1322,809,261
35,-1575,-170,988,249
36,494,-1003,477,299
37,47,-38,1229,432
38,-957,643,1020,577
39,-615,-405,1120,405
40,-319,139,1310,714
41,483,-1435,781,610
42,1099,219,1161,561
43,-283,1269,104,488
44,-1140,-848,729,14
45,-654,-545,605,263
46,-712,-207,545,575
47,-475,578,1104,760
48,-429,-1066,1363,46
49,760,-962,799,523
50,630,344,685,60
51,-181,-1022,528,252
52,-1097,-131,160,496
53,-1399,186,277,122
54,-868,1008,892,438
55,-1223,-275,1547,793
56,238,1005,1239,689
57,-299,242,638,482
58,707,1592,1267,627
59,-592,-925,1478,373
60,-1516,-692,751,318
61,13,1527,1553,555
62,-1402,-328,1345,678
63,1572,-1539,204,549
64,1132,1527,88,193
65,468,699,57,538
66,-1397,-1468,777,46
67,1046,88,1119,427
68,267,1440,1333,283
69,349,76,824,738
70,258,1045,1404,783
71,-1371,915,976,147
72,1101,348,1027,363
73,-1439,789,1586,595
74,-876,-468,1585,529
75,89,1598,1457,632
76,-218,-1145,830,299
77,-833,-256,1157,210
78,-188,1229,960,343
79,200,1216,230,228
80,976,986,312,577
81,439,-58,891,506
82,-1142,-996,683,267
83,1100,-1292,1407,36
84,935,-1099,41,477
85,541,-916,889,461
86,-71,-803,490,260
87,-441,-53,165,540
88,70,187,879,479
89,880,1582,773,746
90,904,1446,1482,343
91,-840,945,549,672
92,285,-1114,742,170
93,-868,-1489,131,395
94,269,-1329,1286,264
95,-1087,1,724,633
96,-799,336,514,636
97,-1436,1057,375,663
98,209,814,564,277
99,-105,1376,1395,387
100,1478,1483,999,179
101,1071,1302,554,767
102,1597,390,1517,728
103,-718,-1133,1316,611
104,-256,-179,312,11
105,605,-1122,399,130
106,1462,-481,220,557
107,-953,69,898,11
108,524,-1127,779,163
109,-729,-1030,161,667
110,-274,-457,1566,597
111,656,-96,417,563
112,849,-1441,803,550
113,1063,-860,1171,441
114,298,-1181,1341,325
115,-423,-1229,506,601
116,-1572,-1218,1320,561
117,366,36,442,669
