city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,19,-23,82,32
3,-47,-73,48,23
4,47,-62,71,33
5,34,82,79,37
6,78,-22,7,11
7,65,74,17,39
8,-4,15,66,36
9,44,63,11,2
10,-31,3,46,1
11,62,15,84,20
12,26,-5,3,38
13,30,66,54,8
14,19,-71,35,11
15,-1,-32,49,15
16,-5,71,46,42
17,-62,-70,3,22
18,7,35,10,22
19,-42,62,3,24
20,0,-27,55,26
21,-53,-1,74,4
22,-1,-23,61,21
23,83,-80,76,10
24,-23,-50,60,6
25,-55,-70,62,18
26,42,-37,81,23
27,74,-70,41,38
28,-74,-4,67,8
29,-66,-74,50,23
30,42,9,10,23
31,-34,-1,6,32
32,-18,17,57,24
33,-21,-1,28,1
34,66,-41,43,3
35,85,-54,23,37
36,77,5,67,1
37,-29,45,39,18
38,-82,46,45,11
39,-72,40,31,37
40,29,-29,19,4
41,-67,-63,10,30
42,-78,3,30,5
43,-48,62,56,34
44,-63,63,31,22
45,7,32,18,14
46,18,43,82,6
47,-25,59,33,8
48,72,43,63,31
49,19,-6,53,9
50,-79,-40,37,29
51,19,-15,17,1
52,-31,42,56,25
53,16,83,33,6
54,-70,14,64,38
55,-13,-39,62,37
56,41,34,76,38
57,-53,-20,28,19
58,50,49,56,13
59,-32,20,45,10
60,59,-84,59,23
61,-39,45,47,12
62,4,-11,10,39
63,-25,29,14,3
64,-10,-26,63,25
65,28,71,52,30
66,-47,30,45,37
67,-32,39,51,41
68,79,37,32,17
69,-51,-24,79,40
70,4,25,56,37
71,-59,-49,34,42
72,2,-8,72,12
73,73,76,28,7
74,-70,-42,54,34
75,38,21,64,2
76,-17,-29,16,38
77,38,-71,15,31
78,-80,-4,18,15
79,-5,85,62,39
80,-53,-47,25,21
81,-73,20,15,31
82,57,23,30,2
83,48,-47,60,35
84,-43,1,3,26
85,-31,27,7,21
