city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,75,43,29,46
3,-15,-38,21,38
4,44,22,66,43
5,-76,-18,65,13
6,23,-72,97,8
7,39,-43,10,45
8,20,-51,42,23
9,-33,48,27,44
10,-50,0,44,40
11,20,-1,28,50
12,-22,-80,10,28
13,-69,-66,39,47
14,-87,65,83,17
15,-74,43,71,5
16,97,-63,72,23
17,-83,-73,7,2
18,54,-21,26,47
19,-30,17,50,11
20,-73,-100,69,4
21,60,-89,54,1
22,-66,-55,77,28
23,-82,-12,32,32
24,-78,-54,80,6
25,-13,-53,86,26
26,95,-25,20,50
27,47,-9,58,7
28,-9,6,26,43
29,-86,28,74,4
30,-72,96,12,6
31,-82,25,43,35
32,-53,-5,100,32
33,86,-37,54,34
34,-52,18,47,44
35,89,76,58,24
36,11,61,32,4
37,4,-6,100,22
38,95,-22,63,27
39,35,16,26,18
40,87,-99,5,47
41,67,6,99,31
42,-99,80,53,18
43,-24,12,50,30
44,94,-72,91,29
45,-33,48,83,40
46,-73,-76,48,29
47,23,94,7,43
48,84,9,42,43
49,-66,18,8,45
50,59,24,54,39
51,16,-18,86,5
52,-27,-3,82,19
53,53,-97,94,41
54,8,-38,73,50
55,-8,-51,99,34
56,-6,47,24,28
57,42,64,95,12
58,-13,-65,98,5
59,43,-76,68,12
60,-25,62,96,2
61,-30,-58,3,17
62,-100,91,42,18
63,-51,-98,53,13
64,-60,51,92,6
65,-96,-98,79,49
66,23,53,29,32
67,-13,-9,89,42
68,73,67,64,25
69,-11,-17,91,30
70,-100,80,16,42
71,6,-13,77,3
72,73,49,12,25
73,87,52,46,13
74,32,34,94,9
75,39,35,16,37
76,59,-97,84,20
77,52,-45,91,6
78,-46,-66,47,43
79,-67,1,47,40
80,-3,-22,55,1
81,-8,45,51,17
82,-96,8,3,49
83,30,-29,22,41
84,67,-12,17,23
85,-74,-75,62,23
86,-97,-61,49,37
87,-4,-33,38,47
88,-87,-77,94,40
89,-26,13,37,24
90,-92,-50,55,15
91,-93,61,97,15
92,36,38,25,6
93,66,33,8,15
94,98,63,4,10
95,-73,-63,45,18
96,-97,80,40,11
97,-25,36,58,24
98,-58,-78,71,12
99,-45,86,87,21
100,77,7,78,48
