city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,762,-679,1897,332
3,1984,-2800,1303,672
4,-510,-1892,1495,328
5,178,329,2432,1037
6,2577,-1572,1445,566
7,2311,595,2190,236
8,-171,1553,950,772
9,-687,2340,1323,1457
10,-2170,-301,2360,650
11,2880,-1854,2854,444
12,2997,761,1449,1033
13,1349,2545,1740,1464
14,813,2409,2810,158
15,-768,2078,2331,165
16,2485,1370,748,247
17,1585,1673,976,1015
18,1079,668,2079,1135
19,-2045,-2329,763,232
20,-2157,1383,1224,629
21,1320,720,951,1039
22,-1542,-2487,2474,819
23,1847,-1793,2342,401
24,1500,2002,686,89
25,-784,-1127,1999,678
26,-579,487,1062,164
27,1646,-802,2114,1302
28,-1951,1157,1076,1437
29,-549,-311,1953,352
30,-133,2834,1488,846
31,-2345,603,1726,204
32,2146,1216,2053,1043
33,-928,-2598,515,174
34,1569,2820,1682,1407
35,650,2284,2036,1309
36,609,-393,2352,19
37,1240,1666,2369,562
38,-406,-2675,958,30
39,-814,603,2713,50
40,794,-1801,852,1038
41,1163,1660,1552,657
42,1535,-2323,885,878
43,-681,2325,84,86
44,2205,-2963,2217,1359
45,77,-2438,471,1186
46,1750,369,825,1004
47,-168,2965,2961,1486
48,1743,673,1661,1154
49,-57,2158,807,136
50,-979,1065,1992,568
51,541,-88,88,1251
52,1182,-2527,2374,693
53,-2581,-2902,877,739
54,1005,-2615,312,1280
55,931,-1405,190,1081
56,352,-2138,1505,1306
57,248,1854,421,464
58,-810,1130,538,829
59,1561,2753,2201,1247
60,-2962,2996,1779,560
61,-1768,-170,1451,1052
62,-411,2154,1221,520
63,-1133,954,390,1085
64,-533,-1520,2530,362
65,-475,96,813,836
66,1797,-1303,2127,143
67,369,2463,126,1468
68,-1978,-1469,618,1401
69,-1829,440,734,603
70,624,-2315,1668,234
71,2652,2077,2604,1193
72,2984,-2774,2783,434
73,-2333,-217,515,922
74,688,371,1925,1289
75,-741,1448,362,1193
76,2283,-1558,1559,1131
77,-606,-1438,878,551
78,2717,782,101,1174
79,1201,-1326,1708,1424
80,1142,-1003,1698,375
81,2877,2502,1052,623
82,-754,2600,2553,553
83,-2593,819,2624,891
84,-492,-1746,1739,1039
85,-1945,1450,2825,859
86,-1330,-1514,2804,834
87,554,-2845,449,64
88,2609,-824,1341,1210
89,-1861,2805,872,534
90,-161,-19,1909,505
91,-688,-1366,2193,899
92,-2791,433,842,883
93,-966,1817,617,469
94,-2341,-1878,774,247
95,-1635,1865,421,1292
96,2998,996,827,1109
97,-2287,105,761,881
98,-177,2012,255,436
99,-2523,-2597,1997,78
100,2809,1042,1398,1205
101,2456,-2630,552,783
102,-2228,2136,1020,752
103,-2043,1378,1509,525
104,-1992,-2567,2700,1458
105,-1912,-1179,1740,1245
106,-1055,26,1618,1225
107,-117,1047,1737,1327
108,-435,2051,2321,499
109,-2499,-75,778,1407
110,2507,2337,2002,1424
111,-451,-1486,2969,1168
112,726,-2801,2814,1143
113,-1698,2692,2250,1245
114,-2580,1192,2293,1292
115,382,94,924,855
116,-530,1624,906,1251
117,-2309,116,1413,861
118,-1279,-2199,1026,378
119,-2696,-2534,194,619
120,-1303,-1517,284,767
121,-42,-1838,838,594
122,1958,-541,858,130
123,-2708,-181,801,1161
124,-2924,-2318,616,133
125,2948,2812,2185,872
126,2908,-2298,1922,1220
127,788,-912,991,1323
128,2729,2572,1911,427
129,-890,-1014,2804,494
130,-2355,-1672,1278,695
131,1602,1776,591,1182
132,563,2679,475,1035
133,-1484,952,2851,1120
134,433,-2453,157,263
135,1008,2607,2945,1312
136,2201,2265,2565,634
137,-494,-807,1867,1320
138,788,-842,1975,918
139,2643,-2700,1220,287
140,-1928,623,215,1126
141,1189,1826,43,893
142,-1885,2678,1199,1217
143,-1213,47,2893,955
144,1434,1426,1195,926
145,867,-808,2832,1113
146,2961,-1688,1035,767
147,219,1138,1208,1342
148,2644,1423,631,303
149,2626,1266,1252,412
150,1943,2486,2553,1168
151,-352,824,1253,179
152,1596,34,2738,224
153,1956,2654,2634,334
154,1272,2883,2187,1228
155,1406,823,1765,1434
156,-835,-2847,1872,1426
157,-2605,819,1446,417
158,-2630,1316,1159,856
159,-1699,1320,2400,1057
160,2331,-2830,2410,1356
161,-2619,2741,54,642
162,2381,2644,1051,795
163,1290,969,1351,837
164,2100,2742,1215,860
165,-2531,-2638,2402,490
166,-251,-1679,1387,147
167,1399,-2133,2740,506
168,-201,2000,2525,1
169,2484,-1812,2472,124
170,1085,-195,884,964
171,-2969,2752,1052,7
172,-1356,1399,144,1097
173,-66,966,1,1353
174,230,773,2127,196
175,1622,2473,1176,383
176,-1247,2286,1838,993
177,598,2222,2740,1063
178,1547,-410,1700,16
179,1332,-1535,2374,1406
180,1900,2418,1015,1117
181,-2308,556,48,532
182,509,-624,1379,686
183,2737,578,1999,133
184,-227,2325,522,1412
185,-977,1875,556,986
186,-2570,-1758,2126,705
187,1505,2096,1688,1484
188,-1717,1147,1448,287
189,1223,-1734,1534,1081
190,430,2247,1920,380
191,-1556,2702,268,1469
192,141,2942,1749,3
193,-1925,-848,1504,430
194,2751,2587,2778,1290
195,2953,-1159,2868,742
196,-83,-2754,733,738
197,1785,2615,1567,1469
198,-1501,-2912,191,409
199,1936,1077,2002,355
200,1752,-390,2463,1057
201,-1068,2530,2777,867
202,2443,788,2647,11
203,-2960,-1763,2900,348
204,-2785,-1961,2669,1112
205,2073,2590,2039,214
