city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-20,-42,27,18
3,26,31,35,21
4,31,41,30,16
5,-18,-37,14,12
6,0,-14,39,20
7,8,30,33,20
8,-39,-15,1,9
9,-40,-2,44,9
10,38,26,34,9
11,-27,-14,38,9
12,-37,38,28,18
13,-41,7,34,10
14,4,-35,31,2
15,-32,-28,36,11
16,22,3,18,14
17,26,-6,33,19
18,-20,10,43,10
19,-6,4,39,11
20,36,-15,3,2
21,41,37,41,8
22,7,-13,34,13
23,-19,15,24,4
24,-1,29,19,14
25,-21,42,45,7
26,43,35,42,17
27,-43,-1,35,20
28,-8,43,9,17
29,-41,-26,27,14
30,-9,-2,22,13
31,30,28,1,16
32,-41,37,30,20
33,45,-13,16,17
34,-5,-29,8,5
35,20,-19,42,11
36,18,-15,2,6
37,28,-26,1,18
38,-29,20,4,13
39,-21,-40,6,16
40,4,-44,36,7
41,6,-34,44,11
42,26,-35,35,21
43,-26,-30,4,6
44,-9,-10,36,17
45,-9,-4,40,7
