city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-31,61,18,7
3,-7,21,92,42
4,-88,-78,78,37
5,-49,-19,11,3
6,47,95,34,19
7,-35,-85,45,3
8,15,-20,51,37
9,47,15,13,1
10,28,34,24,37
11,56,66,33,36
12,47,57,66,32
13,-63,-64,6,12
14,-62,44,50,29
15,30,45,12,3
16,-47,72,33,2
17,70,85,82,47
18,79,73,95,29
19,5,30,37,40
20,66,72,53,35
21,-84,10,95,12
22,-21,76,64,7
23,6,-56,85,22
24,42,43,40,2
25,25,15,86,42
26,-83,1,34,15
27,-82,-54,30,37
28,-19,20,65,6
29,32,-86,38,1
30,-41,-54,80,30
31,-75,-32,41,31
32,-23,10,4,10
33,-56,68,63,18
34,6,-78,26,10
35,25,-33,20,44
36,-70,-77,35,8
37,-4,27,23,25
38,30,-55,12,11
39,-50,48,31,43
40,47,-29,7,18
41,88,-14,14,30
42,-57,78,42,1
43,31,23,6,39
44,72,-8,90,16
45,-72,38,87,11
46,-85,64,49,3
47,37,-81,68,40
48,71,-5,32,8
49,-4,-74,20,14
50,-89,25,75,7
51,83,35,59,31
52,-68,-53,38,42
53,-69,28,59,47
54,-26,34,53,2
55,59,22,85,6
56,-27,-30,14,24
57,-67,40,58,27
58,43,18,29,26
59,-7,-75,39,12
60,-31,-91,35,27
61,-88,-4,91,19
62,-44,11,40,15
63,-10,14,75,18
64,64,-14,9,19
65,-93,87,53,21
66,90,75,45,26
67,5,-61,56,7
68,39,71,71,4
69,-4,12,68,8
70,-23,88,47,43
71,-21,95,48,31
72,-80,34,30,46
73,45,28,24,37
74,10,36,67,34
75,-12,27,42,43
76,85,44,43,36
77,2,-2,19,33
78,-27,15,20,36
79,-95,3,19,12
80,0,-30,59,22
81,-51,-16,87,12
82,-54,94,3,33
83,70,-88,45,24
84,45,17,21,16
85,71,-75,88,18
86,81,-85,14,41
87,-92,56,60,22
88,74,-49,64,35
89,-62,-45,59,10
90,-95,42,94,27
91,-60,60,22,5
92,-18,-86,70,32
93,70,-51,75,11
94,-27,-28,7,22
95,-25,58,73,12
